MedInc,HouseAge,AveRooms,Population,MedHouseVal,PricePerRoom,HighPopulationArea,IncomeCategory
1.8529,46.0,5.356037151702786,752.0,0.672,0.00016684294674701761,1,Very Low
3.0846,47.0,5.933333333333334,832.0,0.761,0.00015415676318063958,1,Very Low
1.8606,32.0,4.717703349282297,1504.0,0.567,7.991063721893746e-05,1,Very Low
1.4524,41.0,4.2926490984743415,1852.0,0.517,6.503155999539423e-05,1,Very Low
2.3523,52.0,5.172839506172839,624.0,0.591,0.0001830939049017808,1,Very Low
1.3882,47.0,4.394190871369295,693.0,0.538,0.00017667297553983105,1,Very Low
1.7596,26.0,5.103448275862069,268.0,1.208,0.0008832190399354577,0,Very Low
2.9375,19.0,5.236286919831223,850.0,0.817,0.00018356069583353083,1,Very Low
4.0909,16.0,5.278350515463917,1052.0,0.928,0.00016712214828897338,1,Low
1.4194,10.0,4.108860759493671,988.0,0.581,0.0001431191550609782,1,Very Low
2.3256,24.0,5.959550561797752,1532.0,0.568,6.221227193428083e-05,1,Very Low
2.5833,28.0,5.520833333333333,873.0,0.544,0.00011287038838098945,1,Very Low
2.9936,12.0,5.5,1859.0,0.606,5.9269401926744583e-05,1,Very Low
3.3681,18.0,5.410377358490566,717.0,0.705,0.00018173660230617983,1,Very Low
1.5433,11.0,4.462068965517242,713.0,0.504,0.0001584180737073254,1,Very Low
1.3569,32.0,4.603340292275574,1772.0,0.431,5.283728239226466e-05,1,Very Low
2.3466,28.0,5.227777777777778,588.0,0.534,0.00017371879676418922,1,Very Low
1.5909,27.0,5.327464788732394,1071.0,0.501,8.780670232402281e-05,1,Very Low
1.8839,25.0,5.232294617563739,1460.0,0.463,6.060883624685718e-05,1,Very Low
2.625,20.0,5.953229398663697,1394.0,0.974,0.00011736634102328348,1,Very Low
2.395,35.0,6.703333333333333,970.0,0.941,0.00014471950663105495,1,Very Low
2.4286,23.0,4.14,171.0,1.0,0.0014125490860807414,0,Very Low
2.25,32.0,4.851612903225806,524.0,0.5,0.00019667654701965243,1,Very Low
2.3889,6.0,6.316614420062696,992.0,0.532,8.490154486512447e-05,1,Very Low
1.3967,21.0,3.8929577464788734,1469.0,0.465,8.13114053191919e-05,1,Very Low
1.5313,29.0,5.808219178082192,284.0,0.438,0.00026552949774116396,0,Very Low
2.13,25.0,4.337301587301587,893.0,0.508,0.00013115734968223932,1,Very Low
3.2847,35.0,6.218867924528302,792.0,0.647,0.00013136139918603512,1,Very Low
1.85,14.0,4.541218637992832,1077.0,0.523,0.00010693344882852262,1,Very Low
1.6607,37.0,4.031578947368421,639.0,0.421,0.00016342032467505936,1,Very Low
2.2169,21.0,5.035175879396985,1397.0,0.616,8.757288572461376e-05,1,Very Low
1.5727,16.0,3.8046875,1201.0,0.548,0.00011992743897539184,1,Very Low
3.5313,36.0,6.219424460431655,737.0,0.688,0.0001500965648648288,1,Low
2.0595,37.0,6.116788321167883,707.0,0.607,0.0001403607970752752,1,Very Low
2.4688,21.0,5.0588235294117645,1137.0,0.613,0.00010657380704015054,1,Very Low
1.875,43.0,4.675,106.0,1.375,0.0027746947835738073,0,Very Low
2.0221,33.0,5.646288209606987,694.0,0.522,0.00013321342364449676,1,Very Low
0.4999,23.0,6.054545454545455,198.0,1.0,0.0008341675008341676,0,Very Low
2.0976,25.0,3.660839160839161,1505.0,0.477,8.657674037829965e-05,1,Very Low
3.05,20.0,4.216216216216216,171.0,2.25,0.0031207827260458843,0,Very Low
2.9708,27.0,5.494577006507592,1371.0,0.609,8.084358675548407e-05,1,Very Low
2.2167,18.0,3.7824675324675323,1119.0,0.485,0.00011458728861989744,1,Very Low
2.0335,33.0,4.448453608247423,1371.0,0.439,7.198102052700662e-05,1,Very Low
2.25,7.0,4.855450236966824,1387.0,0.562,8.345076976723485e-05,1,Very Low
2.375,26.0,6.0,13.0,0.713,0.009141025641025641,0,Very Low
3.125,16.0,6.815789473684211,131.0,0.625,0.0006999911580064252,0,Very Low
0.4999,16.0,21.63157894736842,26.0,0.735,0.001306850084222347,0,Very Low
3.9519,39.0,7.23463687150838,534.0,0.989,0.00025599901667317394,1,Low
2.0208,43.0,3.2962962962962963,86.0,0.725,0.0025574862816827803,0,Very Low
4.35,44.0,5.17948717948718,142.0,0.683,0.0009286361734765025,0,Low
2.575,45.0,5.663793103448276,649.0,0.736,0.00020022842776499614,1,Very Low
2.2188,20.0,5.739795918367347,521.0,1.063,0.0003554668372787375,1,Very Low
3.8333,24.0,7.572413793103448,353.0,0.926,0.00034641919121555033,0,Low
3.25,17.0,5.277777777777778,225.0,1.375,0.0011578947368421054,0,Very Low
2.2551,10.0,6.251968503937008,585.0,0.711,0.00019440031001743846,1,Very Low
1.9141,15.0,6.53421052631579,835.0,1.432,0.00026246017831433384,1,Very Low
4.0,24.0,5.982456140350878,146.0,1.663,0.0019039689872654962,0,Low
2.8906,18.0,6.485714285714286,272.0,1.406,0.0007970005182689816,0,Very Low
3.45,14.0,5.794871794871795,851.0,1.641,0.00033276312095088545,1,Low
2.4423,21.0,5.7795275590551185,1000.0,1.023,0.00017700408719346046,1,Very Low
1.939,21.0,4.735632183908046,601.0,1.003,0.0003524102224447926,1,Very Low
3.5652,16.0,6.192,605.0,1.19,0.0003176586157558673,1,Low
3.2216,20.0,5.371428571428571,621.0,0.935,0.00028030458765888926,1,Very Low
2.5457,38.0,5.512323943661972,1591.0,0.807,9.201711720410703e-05,1,Very Low
3.7667,27.0,7.305555555555555,295.0,0.95,0.00044080685699555327,0,Low
1.3532,14.0,5.5597189695550355,723.0,0.958,0.0002383276178890493,1,Very Low
3.3929,13.0,8.580645161290322,214.0,1.083,0.0005897863818424565,0,Very Low
1.6369,15.0,6.003115264797508,810.0,0.865,0.00017789117607488133,1,Very Low
2.0417,24.0,6.979910714285714,1015.0,0.788,0.00011122702160272598,1,Very Low
1.4679,26.0,5.90566037735849,679.0,0.947,0.0002361629345918401,1,Very Low
1.625,20.0,5.43202416918429,685.0,0.668,0.00017952469491649278,1,Very Low
1.4676,17.0,5.497076023391813,798.0,0.65,0.00014817629179331306,1,Very Low
1.5208,23.0,7.4375,321.0,0.89,0.00037278462786983954,0,Very Low
2.6181,15.0,5.951672862453532,661.0,1.089,0.0002768135648956165,1,Very Low
1.3,11.0,7.141242937853107,370.0,0.697,0.000263789343140609,0,Very Low
2.7639,9.0,8.758620689655173,66.0,1.125,0.00194613457408733,0,Very Low
1.9833,23.0,6.631147540983607,425.0,1.115,0.00039563731549480114,0,Very Low
2.1094,27.0,6.958860759493671,744.0,0.724,0.0001398387341264602,1,Very Low
1.165,27.0,5.670588235294118,594.0,0.533,0.00015823868002291238,1,Very Low
1.7446,16.0,7.284313725490196,943.0,1.094,0.0001592637683062418,1,Very Low
2.3125,18.0,13.440677966101696,186.0,1.625,0.0006500088136788295,0,Very Low
2.3558,18.0,11.209523809523809,181.0,1.347,0.000663898759370438,0,Very Low
1.8571,16.0,6.424924924924925,1596.0,0.759,7.401859404294799e-05,1,Very Low
1.6607,16.0,6.290322580645161,337.0,0.778,0.0003670090542494104,0,Very Low
2.1838,27.0,9.05511811023622,526.0,1.097,0.00023031740783600594,1,Very Low
1.1912,32.0,6.3561643835616435,703.0,0.6,0.00013427674498454897,1,Very Low
1.75,17.0,5.4743589743589745,633.0,0.64,0.00018468983428970997,1,Very Low
1.6865,19.0,6.211699164345404,832.0,0.588,0.0001137741462573301,1,Very Low
2.3179,14.0,6.138297872340425,638.0,0.575,0.00014682472848970187,1,Very Low
4.3897,14.0,7.451612903225806,108.0,0.713,0.0008859628026294693,0,Low
1.4767,16.0,5.504983388704319,572.0,0.62,0.00019689724879827476,1,Very Low
2.0577,16.0,5.765060240963855,828.0,0.69,0.00014454893765238592,1,Very Low
2.3083,20.0,5.485776805251641,1072.0,0.602,0.00010236784763855234,1,Very Low
1.6769,27.0,5.839237057220709,898.0,0.632,0.00012052707993186497,1,Very Low
1.7273,29.0,6.492647058823529,326.0,0.582,0.0002749689082811664,0,Very Low
1.2029,28.0,5.608208955223881,522.0,0.689,0.00023535559787194447,1,Very Low
1.7083,11.0,7.976744186046512,246.0,0.773,0.0003939296973144659,0,Very Low
1.7566,25.0,7.10752688172043,192.0,0.49,0.0003590677004538578,0,Very Low
1.125,18.0,4.549112426035503,1832.0,0.818,9.81524544574656e-05,1,Very Low
1.5455,13.0,5.822222222222222,215.0,0.55,0.00043937511095331087,0,Very Low
3.2375,17.0,8.006269592476489,723.0,1.142,0.00019728660382487914,1,Very Low
3.4187,17.0,10.053140096618357,889.0,2.005,0.000224342151848991,1,Low
1.8833,23.0,7.642857142857143,265.0,0.969,0.00047843413859989417,0,Very Low
3.0466,11.0,6.534090909090909,2144.0,0.973,6.945489941596365e-05,1,Very Low
3.125,9.0,6.657754010695188,517.0,0.934,0.0002713492266940101,1,Very Low
1.375,20.0,4.1,94.0,0.55,0.0014270887389724962,0,Very Low
2.5326,20.0,6.292490118577075,647.0,1.368,0.0003360154714841596,1,Very Low
1.8704,20.0,6.26984126984127,753.0,0.885,0.00018745272076251955,1,Very Low
1.6833,15.0,5.351851851851852,191.0,1.139,0.0011142593162919618,0,Very Low
1.6164,17.0,4.672297297297297,719.0,0.778,0.00023159023187382653,1,Very Low
1.7196,21.0,5.275280898876405,556.0,0.75,0.00025570597834831177,1,Very Low
2.9934,20.0,6.207207207207207,904.0,1.342,0.00023915961313690485,1,Very Low
2.7188,20.0,5.443946188340807,504.0,1.057,0.00038523933736042465,1,Very Low
1.8692,15.0,4.77536231884058,567.0,0.938,0.00034642837070758157,1,Very Low
4.0119,26.0,7.12,293.0,1.194,0.0005723434444146183,0,Low
3.4514,11.0,7.111111111111111,268.0,1.0,0.0005247201492537313,0,Low
1.9906,29.0,8.970967741935484,890.0,0.966,0.00012098953977431123,1,Very Low
3.3531,12.0,8.551136363636363,1554.0,0.908,6.832993411066501e-05,1,Very Low
2.1964,10.0,4.983606557377049,161.0,1.125,0.0014021126185027786,0,Very Low
2.1953,15.0,5.164835164835165,599.0,0.75,0.00024242531879373422,1,Very Low
2.9583,23.0,7.121951219512195,92.0,0.917,0.0013995309708159619,0,Very Low
1.8417,13.0,4.770642201834862,249.0,0.847,0.0007130290392338585,0,Very Low
4.125,30.0,5.384615384615385,20.0,1.125,0.01044642857142857,0,Low
1.5739,16.0,5.914572864321608,519.0,0.735,0.00023943993988832194,1,Very Low
2.5625,12.0,7.020527859237537,877.0,1.092,0.00017735901898417654,1,Very Low
4.0435,9.0,6.922459893048129,1050.0,1.326,0.00018242895767808863,1,Low
3.8831,7.0,8.643705463182897,1027.0,1.321,0.000148810101965267,1,Low
3.375,15.0,5.3426573426573425,366.0,1.031,0.0005272544559837496,0,Very Low
3.4375,22.0,6.0,461.0,0.833,0.0003011569052783803,0,Low
2.3125,29.0,8.495726495726496,302.0,0.679,0.0002646441563287007,0,Very Low
2.1474,21.0,4.965156794425087,727.0,0.853,0.0002363097565095683,1,Very Low
2.625,20.0,5.53125,231.0,0.896,0.0007012497859955487,0,Very Low
0.536,26.0,7.846153846153846,43.0,0.875,0.002593479252165983,0,Very Low
2.7188,26.0,6.828,761.0,0.481,9.256928454912791e-05,1,Very Low
2.5,29.0,6.333333333333333,364.0,0.592,0.00025679583574320417,0,Very Low
3.6641,17.0,5.577142857142857,511.0,0.808,0.00028351673029418373,1,Low
1.6833,27.0,6.756521739130434,318.0,0.4,0.00018616999749075224,0,Very Low
3.625,33.0,10.909090909090908,63.0,2.0,0.00291005291005291,0,Low
1.7214,11.0,19.96212121212121,280.0,1.183,0.0002116508538899431,0,Very Low
3.3036,17.0,5.779220779220779,406.0,0.783,0.00033370786516853933,0,Very Low
2.5,19.0,6.153153153153153,302.0,0.641,0.0003449477858687326,0,Very Low
2.1833,52.0,7.275862068965517,1977.0,0.495,3.441232946659092e-05,1,Very Low
3.5962,15.0,5.923503325942351,2503.0,0.859,5.7936689709948654e-05,1,Low
2.6902,15.0,5.087064676616915,1121.0,0.715,0.00012538141591183214,1,Very Low
2.5074,35.0,4.882154882154882,717.0,0.664,0.0001896869138652431,1,Very Low
2.1875,39.0,5.217391304347826,1467.0,0.643,8.400931606453079e-05,1,Very Low
2.2992,52.0,4.966587112171838,1051.0,0.702,0.00013448577154271966,1,Very Low
1.5066,50.0,4.545691906005222,987.0,0.593,0.00013217141623413393,1,Very Low
3.5536,19.0,5.742599742599743,2229.0,1.057,8.257648104254681e-05,1,Low
2.2661,16.0,5.783050847457627,1873.0,0.618,5.705499699875256e-05,1,Very Low
2.4757,26.0,5.9,762.0,0.856,0.0001903999288224565,1,Very Low
1.7333,19.0,5.425196850393701,355.0,0.7,0.00036345796111940143,0,Very Low
5.5179,36.0,5.142857142857143,4198.0,0.675,3.126488804192473e-05,1,Low
3.4028,17.0,5.938704028021016,1529.0,0.91,0.00010021719092916868,1,Low
3.4643,16.0,5.072423398328691,969.0,0.851,0.00017313715856006267,1,Low
2.1198,21.0,5.404109589041096,406.0,0.735,0.00033499409990822083,0,Very Low
2.6765,26.0,5.415349887133183,1037.0,0.476,8.476209349524049e-05,1,Very Low
1.7267,19.0,6.096605744125326,1028.0,0.607,9.685174847315842e-05,1,Very Low
6.1946,27.0,5.861486486486487,2363.0,2.761,0.0001993402125223029,1,Low
4.9833,32.0,6.461077844311378,486.0,2.13,0.0006783258389684092,0,Low
4.008,33.0,5.1911764705882355,1845.0,1.911,0.00019952555332918768,1,Low
3.5568,37.0,4.928446771378709,1619.0,1.845,0.00023122748277798873,1,Low
4.81,42.0,4.979498861047836,1145.0,1.919,0.00033657654706209023,1,Low
3.5214,35.0,5.024570024570025,1166.0,1.976,0.00033727914379296024,1,Low
2.6036,29.0,3.327698309492848,1886.0,1.621,0.00025828392668961604,1,Very Low
2.4727,19.0,3.772296015180266,1399.0,1.75,0.0003316000362431918,1,Very Low
3.0795,8.0,4.0524017467248905,3565.0,1.615,0.00011178936741306766,1,Very Low
5.0234,37.0,5.774941995359629,1215.0,2.576,0.0003671317583375081,1,Low
4.4485,35.0,6.414110429447852,879.0,2.619,0.0004645261750750413,1,Low
6.3688,30.0,5.589743589743589,1050.0,2.776,0.00047297509829619924,1,Medium
4.6635,35.0,5.193333333333333,371.0,2.301,0.0011942534661550333,0,Low
4.4375,39.0,4.888111888111888,358.0,1.958,0.0011188929116615115,0,Low
4.45,32.0,5.1561866125760645,1278.0,2.636,0.0004000238866541324,1,Low
5.6184,29.0,5.885416666666667,1543.0,3.169,0.000348962772211357,1,Low
3.1523,36.0,4.980842911877395,688.0,1.767,0.0005156384168157423,1,Very Low
4.2639,31.0,5.688770999115826,3540.0,2.933,0.00014564324589179305,1,Low
5.997,19.0,5.805015673981191,3963.0,2.287,9.941197354282921e-05,1,Low
4.1302,30.0,5.502183406113537,638.0,2.583,0.0007358150470219436,1,Low
3.275,39.0,5.176056338028169,1047.0,1.814,0.00033472766374935837,1,Very Low
3.75,42.0,4.747787610619469,804.0,1.726,0.000452161373931832,1,Low
5.1145,34.0,5.1469194312796205,1810.0,2.199,0.00023604743444949786,1,Low
6.0808,35.0,4.969072164948454,759.0,2.156,0.0005716519333694149,1,Low
3.599,43.0,5.451263537906137,809.0,1.765,0.00040022020481503615,1,Low
4.1964,40.0,5.819672131147541,605.0,1.859,0.0005279897567221511,1,Low
4.2685,38.0,5.835051546391752,1124.0,1.896,0.00028908617632634586,1,Low
3.0583,41.0,4.117460317460317,733.0,1.603,0.0005311291352381034,1,Very Low
4.1339,34.0,4.950413223140496,948.0,1.873,0.0003991057529074477,1,Low
4.4875,32.0,5.160839160839161,1804.0,2.227,0.00023920120298763964,1,Low
4.6944,30.0,6.030018761726079,1700.0,2.482,0.00024212196639701307,1,Low
3.1349,29.0,4.321937321937322,1776.0,2.302,0.0002999051292558214,1,Very Low
6.2037,32.0,5.345132743362832,314.0,2.054,0.0012238052052136498,0,Low
5.2661,37.0,6.7018867924528305,702.0,3.149,0.0006693271797438464,1,Low
6.1464,34.0,6.309255079006772,1267.0,3.544,0.0004433421390378862,1,Low
6.838,34.0,6.473591549295775,1598.0,3.78,0.0003654009992773806,1,Medium
3.1607,28.0,3.587336244541485,1142.0,2.006,0.000489657870304737,1,Very Low
4.5833,44.0,4.938356164383562,859.0,1.973,0.0004651055399385474,1,Low
5.76,37.0,6.041841004184101,624.0,2.394,0.0006349949392712551,1,Low
3.8,36.0,4.601466992665037,1005.0,2.171,0.0004694587635679202,1,Low
4.4375,24.0,5.335423197492163,2310.0,1.915,0.00015537742711655756,1,Low
4.4818,24.0,6.041184041184041,3566.0,1.662,7.714852267820328e-05,1,Low
4.7932,22.0,5.29665071770335,3152.0,1.663,9.961040494499699e-05,1,Low
3.3304,16.0,4.462321792260693,6161.0,1.549,5.634291646686423e-05,1,Very Low
2.8214,8.0,4.443228454172367,2608.0,1.583,0.0001366075442367554,1,Very Low
3.35,35.0,4.688372093023256,1162.0,1.476,0.00027093066142119495,1,Very Low
4.2969,32.0,5.199346405228758,1818.0,1.458,0.00015424634858206122,1,Low
4.125,29.0,4.7781954887218046,1338.0,1.5,0.00023462335013918633,1,Low
3.7566,32.0,5.453389830508475,2609.0,1.467,0.00010310731813223189,1,Low
2.6652,22.0,4.152302243211334,3134.0,1.648,0.000126639520433072,1,Very Low
3.2865,35.0,4.0492610837438425,1197.0,1.333,0.00027501743003087605,1,Very Low
2.8,34.0,4.553530751708428,2391.0,1.443,0.00013253741048692476,1,Very Low
1.6295,33.0,4.27208480565371,1097.0,1.343,0.00028656920558587864,1,Very Low
3.3214,33.0,4.419811320754717,1216.0,1.313,0.0002443022243442116,1,Very Low
2.6667,35.0,3.8959537572254335,808.0,1.478,0.00046951479272556334,1,Very Low
3.0132,30.0,4.598006644518272,2054.0,1.426,0.0001509904542665939,1,Very Low
4.2353,31.0,4.200743494423792,1533.0,1.568,0.00024348809956762437,1,Low
3.024,36.0,4.024096385542169,1312.0,1.48,0.0002803234993427778,1,Very Low
3.225,37.0,4.2845188284518825,1371.0,1.475,0.00025110335179613424,1,Very Low
3.5104,30.0,3.3766937669376693,1990.0,1.409,0.00020968445760100664,1,Low
3.2583,37.0,3.7880597014925375,1835.0,1.472,0.00021176536267266164,1,Very Low
3.4,35.0,4.17741935483871,1022.0,1.396,0.0003269839590778925,1,Low
2.9519,43.0,4.189655172413793,935.0,1.409,0.0003596839858277767,1,Very Low
3.6791,37.0,4.389204545454546,1909.0,1.481,0.0001767515820987623,1,Low
2.9205,35.0,4.728758169934641,1630.0,1.431,0.0001856542624681486,1,Very Low
2.1062,26.0,3.6942148760330578,2582.0,1.364,0.00014299998093841897,1,Very Low
2.5313,38.0,3.918918918918919,1065.0,1.361,0.00032609357293184396,1,Very Low
3.4519,36.0,4.463302752293578,1086.0,1.433,0.00029563783858469654,1,Low
3.9,37.0,4.35279805352798,2279.0,1.386,0.00013971736498042374,1,Low
2.9219,38.0,4.205882352941177,1250.0,1.379,0.00026229930069930065,1,Very Low
1.4867,35.0,3.976435935198822,3444.0,1.24,9.054501656127673e-05,1,Very Low
4.2538,13.0,5.133645955451348,2560.0,1.543,0.00011740863710321991,1,Low
2.2019,13.0,4.333333333333333,1927.0,1.342,0.0001607121472196719,1,Very Low
1.95,19.0,3.218390804597701,483.0,1.375,0.0008845385980479147,0,Very Low
2.6429,33.0,4.494565217391305,981.0,1.431,0.00032455099120286653,1,Very Low
3.6016,36.0,4.213235294117647,1173.0,1.538,0.00031120216506057616,1,Low
3.2284,18.0,4.219094247246022,3663.0,1.571,0.00010165296240143933,1,Very Low
2.525,17.0,3.7874306839186693,2243.0,1.637,0.00019269689312686263,1,Very Low
3.6292,36.0,4.583333333333333,1502.0,1.452,0.00021091877496671107,1,Low
4.233,34.0,4.9943609022556394,1948.0,1.574,0.00016178410598790226,1,Low
5.901,18.0,6.466520307354555,2882.0,2.356,0.00012641850899718703,1,Low
4.1724,14.0,5.239495798319328,3568.0,2.116,0.00011318824371316272,1,Low
3.9583,19.0,4.842293906810036,4205.0,1.632,8.014990437347243e-05,1,Low
3.6548,29.0,4.6434540389972145,2919.0,1.803,0.0001330210833475648,1,Low
5.2987,18.0,6.159325210871603,3473.0,2.034,9.508522312547941e-05,1,Low
5.1668,28.0,5.701252236135957,2205.0,1.874,0.0001490701667132704,1,Low
4.3409,30.0,5.1305084745762715,1970.0,1.56,0.00015434691834404068,1,Low
4.0301,14.0,4.536612021857923,3163.0,1.543,0.00010753134917228711,1,Low
2.7472,22.0,4.265415549597855,2661.0,1.601,0.0001410539035929036,1,Very Low
3.4,38.0,4.877675840978593,1181.0,1.555,0.00026994019732493843,1,Low
4.0556,9.0,5.38390092879257,820.0,1.825,0.0004133823756293917,1,Low
4.26,23.0,5.104105571847508,1952.0,1.894,0.00019009929782755095,1,Low
4.1514,10.0,5.4706439393939394,2917.0,1.941,0.00012163278671364089,1,Low
4.4773,28.0,5.570909090909091,977.0,1.731,0.0003180361099010933,1,Low
4.0337,32.0,5.785202863961814,2291.0,1.585,0.00011958744434024371,1,Low
4.2708,24.0,4.882943143812709,1460.0,2.182,0.00030606961906549067,1,Low
4.8988,13.0,5.113243761996161,1468.0,3.252,0.0004332394383484302,1,Low
6.0891,9.0,5.930348258706467,1697.0,2.701,0.0002683876600238083,1,Low
3.0,31.0,4.584033613445378,892.0,1.724,0.00042162331016510956,1,Very Low
3.6736,16.0,4.400352733686067,2314.0,1.922,0.0001887567702388355,1,Low
3.0526,24.0,4.5283950617283955,3151.0,1.833,0.00012846054306901584,1,Very Low
4.2935,18.0,4.456544502617801,3401.0,1.9,0.00012535703784601168,1,Low
9.2873,26.0,7.772805507745267,1714.0,4.318,0.0003241111856404765,1,High
6.8695,27.0,6.567357512953368,1071.0,3.194,0.0004541034296690405,1,Medium
6.6458,31.0,5.965986394557823,1957.0,2.855,0.00024453049573818864,1,Medium
7.0598,25.0,6.965986394557823,357.0,3.563,0.0014327320772058825,0,Medium
8.1248,18.0,7.85130890052356,3189.0,3.74,0.00014937400260849325,1,Medium
7.5078,24.0,7.022857142857143,2710.0,3.44,0.0001807487562263743,1,Medium
6.3911,29.0,6.717908082408875,1890.0,3.017,0.00023761806156238804,1,Medium
6.4171,29.0,6.882352941176471,525.0,3.193,0.0008836955636955636,1,Medium
7.7464,28.0,7.282051282051282,868.0,4.746,0.000750851885506588,1,Medium
8.8467,17.0,7.608040201005025,2144.0,4.507,0.00027630578530728124,1,Medium
4.3047,27.0,4.295345104333868,2661.0,1.521,0.000133071875268578,1,Low
3.4812,35.0,4.508830022075055,3988.0,1.602,8.909298274259744e-05,1,Low
6.7248,18.0,7.174083769633508,2477.0,3.772,0.00021226541249371982,1,Medium
8.1125,16.0,7.399166666666667,3468.0,4.286,0.00016702837962596708,1,Medium
10.8805,10.0,7.680360721442886,3517.0,5.00001,0.00018510446158357473,1,High
8.2159,22.0,7.599656357388316,1995.0,3.762,0.0002481315202997319,1,Medium
7.0808,4.0,6.423324150596878,2907.0,3.412,0.00018272760065238993,1,Medium
3.5714,38.0,4.491176470588235,1303.0,1.52,0.0002597401291965898,1,Low
5.5931,23.0,5.876325088339223,1242.0,2.176,0.0002981477124069087,1,Low
5.1408,33.0,5.359861591695502,881.0,2.229,0.00047204193837480004,1,Low
5.3107,35.0,6.252199413489736,1128.0,2.271,0.00032201434074488047,1,Low
5.5608,35.0,5.948818897637795,873.0,2.267,0.00043652239438466897,1,Low
2.7353,17.0,5.348148148148148,523.0,1.924,0.0006878598327357086,1,Very Low
5.741,35.0,6.46067415730337,741.0,2.206,0.0004607968080736959,1,Low
4.9323,34.0,5.545045045045045,702.0,2.237,0.0005746769702902928,1,Low
4.9955,33.0,6.061784897025172,1303.0,2.168,0.00027448229787113227,1,Low
3.705,33.0,5.191304347826087,839.0,1.858,0.0004265866479796679,1,Low
5.1296,35.0,5.958490566037736,1012.0,1.959,0.0003248760285065597,1,Low
4.8015,30.0,5.549295774647887,1004.0,1.797,0.0003225347341598075,1,Low
2.6193,28.0,4.238636363636363,1182.0,1.723,0.0003439074953616128,1,Very Low
3.5347,36.0,4.176691729323308,1333.0,1.581,0.00028396793167688857,1,Low
3.3603,29.0,4.584905660377358,1616.0,1.424,0.00019219329340341442,1,Very Low
4.8359,35.0,5.473015873015873,992.0,1.956,0.0003602719669186438,1,Low
4.3839,36.0,5.283636363636363,808.0,2.046,0.0004792491465251136,1,Low
4.175,35.0,5.420529801324503,894.0,2.096,0.0004325258049659784,1,Low
5.0947,33.0,5.778723404255319,738.0,2.103,0.0004931181675587007,1,Low
4.9485,36.0,5.320610687022901,761.0,2.171,0.0005361837950141115,1,Low
4.2143,33.0,5.41031941031941,1135.0,2.242,0.00036510421042944545,1,Low
3.6989,32.0,5.192037470725995,1064.0,2.086,0.00037760249744795007,1,Low
3.8875,34.0,4.4673539518900345,650.0,1.992,0.0006860023668639053,1,Low
5.5792,35.0,5.469740634005763,1123.0,2.184,0.00035555447126703186,1,Low
5.749,36.0,5.822368421052632,938.0,2.38,0.0004357871658655873,1,Low
4.6591,27.0,6.4964200477326965,1164.0,2.399,0.0003172511242239005,1,Low
4.1492,34.0,4.3192019950124685,1120.0,1.957,0.0004045472822500825,1,Low
5.1619,36.0,5.2026666666666666,1040.0,1.953,0.00036094655600678153,1,Low
4.9688,35.0,5.380597014925373,795.0,2.169,0.0005070630413733547,1,Low
5.1068,35.0,5.534124629080119,1074.0,2.233,0.00037569507890624607,1,Low
4.3333,33.0,5.767955801104972,960.0,2.329,0.0004206068406768838,1,Low
5.5714,34.0,6.2445582586427655,2521.0,2.259,0.00014349661734194708,1,Low
4.58,33.0,6.009861932938856,1578.0,2.362,0.00024906253236681094,1,Low
4.869,35.0,5.372596153846154,1148.0,2.216,0.00035928879327144184,1,Low
5.4065,34.0,6.8320610687022905,1694.0,2.438,0.00021065344000844254,1,Low
7.8193,33.0,6.881533101045296,801.0,3.796,0.0006886657500908674,1,Medium
4.055,34.0,5.131436314363143,1966.0,2.225,0.00022055025209388762,1,Low
4.1042,36.0,5.4319809069212415,1001.0,2.521,0.0004636396117063955,1,Low
5.5649,36.0,6.420841683366733,1499.0,2.712,0.0002817708684691168,1,Low
5.3847,32.0,6.149681528662421,948.0,3.292,0.0005646753939171457,1,Low
8.176,18.0,6.68,1590.0,3.084,0.00029036267088464586,1,Medium
5.6912,22.0,6.571251548946716,2372.0,3.118,0.00020003838229593545,1,Low
6.7415,28.0,7.645695364238411,931.0,3.482,0.0004891725694859559,1,Medium
5.634,33.0,6.57679180887372,896.0,3.205,0.0005438835578990288,1,Low
10.9052,23.0,8.464163822525597,1929.0,5.00001,0.000306234830431947,1,High
8.203,21.0,7.595463137996219,1508.0,4.454,0.00038886119887561677,1,Medium
8.1356,25.0,7.8704,2183.0,3.528,0.0002053421171954979,1,Medium
4.8316,33.0,5.617063492063492,1340.0,2.373,0.0003152706970270513,1,Low
3.7816,21.0,4.471955533097524,4717.0,2.542,0.00012050697740711862,1,Low
5.5433,29.0,6.226700251889169,1109.0,3.325,0.00048150648854182167,1,Low
4.6625,11.0,5.232666666666667,3561.0,2.909,0.00015611645375115797,1,Low
3.5497,25.0,4.801946193474528,4483.0,2.613,0.00012138174633421972,1,Low
5.0,28.0,5.434316353887399,2164.0,2.58,0.0002193903558886639,1,Low
9.6047,20.0,8.46788990825688,2795.0,5.00001,0.00021125833741959116,1,High
7.167,20.0,7.72865275142315,3562.0,3.571,0.00012971557950061573,1,Medium
6.0137,17.0,6.129251700680272,2337.0,3.759,0.0002624255747785587,1,Low
4.8333,9.0,5.201092896174863,1884.0,2.772,0.0002828900788716786,1,Low
6.3249,15.0,6.869070208728653,4178.0,2.621,9.132730244453319e-05,1,Medium
5.6392,18.0,5.951644100580271,3010.0,2.715,0.0001515536447136994,1,Low
